lnwage,educ
6.5894818,18
4.762886,12
4.749104,13
5.5218449,11
5.9524941,13
5.9936261,12
6.2147999,12
5.6648951,11
5.723145,15
5.5849051,7
5.5117989,12
6.2148581,20
6.8686352,20
6.6111879,12
6.25563,18
6.512002,16
6.6455159,16
5.9524941,16
6.6856928,16
5.8471608,12
6.1347742,12
6.0335932,17
5.6648951,12
5.788836,7
5.6664271,18
5.9998431,12
6.4531708,17
5.5218768,5
5.4224901,14
5.537107,12
6.4224038,16
5.8471608,16
6.0922232,12
5.6946139,12
5.0414882,12
6.047781,12
6.512002,18
5.696383,12
6.095695,13
5.8500791,12
6.3884001,12
6.0922232,17
5.8189979,13
4.9346738,6
4.9312868,12
5.9048901,11
5.3094258,11
6.2147999,12
5.5880408,12
6.8686352,12
6.5942292,14
6.0012722,16
5.5417538,12
6.4830189,16
6.5799189,16
4.988421,3
4.8233008,12
3.7472391,4
5.9524941,15
6.0750961,18
6.192245,12
5.8696771,16
6.2573009,10
7.2000518,12
5.8040342,12
5.9524941,19
4.383276,12
4.749104,10
6.0922232,9
7.2740002,12
7.0509391,12
5.5220861,8
5.790019,9
6.8876548,12
6.1095252,12
6.4646182,16
6.7293868,19
6.3578758,13
6.1094608,16
6.526185,16
5.8000011,14
5.6719308,20
5.9444642,12
6.4224038,13
6.1347742,12
6.4224038,19
6.4830189,16
5.8415918,19
5.5959258,12
6.8686352,16
6.2888951,12
5.790019,18
5.2595968,12
5.0798502,12
6.210948,19
6.047781,12
6.2300649,13
6.1755872,10
5.6648951,12
6.2525339,10
6.146934,11
6.0303621,12
5.6648951,15
5.9524941,18
5.729413,12
5.729413,12
5.729413,10
6.0012722,12
6.848434,12
6.0922232,14
5.9467292,12
3.3942289,10
5.2595968,9
5.7670178,16
5.7206268,13
6.319488,12
3.239495,6
6.0012722,17
4.749104,4
5.5218449,10
5.3548608,10
5.7799721,14
4.766438,0
5.2324448,6
6.1455469,16
6.512002,12
5.7722201,12
5.8665791,16
5.790019,12
5.3466501,9
5.2548881,8
4.9720812,12
6.0922232,16
5.2444911,12
3.7396519,5
5.8028731,14
6.2888951,18
5.7418308,13
5.7686329,11
2.542258,8
4.9031358,5
5.8471608,12
5.293015,13
6.047781,9
5.9897799,12
5.1653352,16
5.635819,16
5.7601752,12
6.4964561,12
4.749104,9
4.7883592,6
6.3578758,16
6.3153229,16
6.4224038,12
6.0303621,8
7.3270822,20
5.4308071,12
5.9063449,16
7.2740002,20
5.6664271,6
5.3183088,12
5.5233822,12
3.3765919,13
5.2595968,12
6.1755872,10
5.9524941,12
5.8189979,16
5.9524941,12
5.9524941,16
5.4418349,8
4.461699,15
5.0112758,10
6.5401688,12
5.875093,16
6.3083129,12
6.6455159,17
6.3906598,16
6.4830189,20
5.5959258,17
5.6588788,12
5.8504882,16
5.3940821,12
5.0971661,12
5.729413,12
5.2989421,12
5.8471608,12
5.790019,11
5.1088548,13
5.8471608,12
5.9524941,14
5.9524941,19
5.790019,12
5.8964672,18
5.8471608,12
6.2613821,17
5.6351471,12
5.1589251,12
5.7982178,12
6.1347742,16
6.131444,11
5.9514942,19
5.9524941,14
5.1542921,8
5.8178549,8
5.6781359,8
5.6648951,18
5.5959258,9
5.6759691,12
4.9720812,7
4.3845239,6
5.790019,12
6.5401688,13
5.257596,7
6.1755872,14
5.9077811,3
5.7424479,8
5.5227098,12
5.5363498,12
6.0012722,9
5.903316,13
6.4655161,12
6.9819531,16
8.1489515,15
6.0012722,14
5.9351592,11
5.7601752,12
5.8636861,12
4.2661948,6
6.0922232,12
5.4418349,12
4.6064191,4
5.2595968,8
5.6529279,15
6.3776751,12
5.8471608,12
5.9524941,15
6.3906598,12
5.5353642,6
6.2525339,19
6.2888951,18
4.5867319,13
5.2073731,8
5.729413,12
5.724318,12
5.3365211,14
6.3239799,12
6.0554771,19
6.4425101,16
6.1926379,11
6.6202402,19
5.5959258,4
6.0073528,8
6.458972,14
5.9049082,11
5.8319492,14
5.0074248,8
5.6648951,11
6.047781,12
7.2740002,16
6.2888951,12
5.9012141,12
6.7632852,20
6.0878668,12
5.673522,14
5.8096428,5
4.8988438,6
5.8471608,9
6.8162928,19
6.2917538,12
6.1000171,13
6.6455159,11
5.394073,11
5.9742498,15
5.4418349,14
5.6392441,12
5.9524941,9
5.8471608,11
6.0012722,6
5.193512,6
6.2147999,12
5.8471608,10
5.9064622,9
5.849442,10
3.6521561,11
5.1542921,14
6.5955439,9
5.5218449,12
5.4418349,16
6.3906598,11
5.2595968,8
5.6648951,6
6.512002,16
6.1755872,16
6.014514,13
5.6226978,12
5.8927588,12
7.5504861,12
6.1347742,12
5.0226002,0
5.5865998,12
6.3578758,12
5.8521471,18
5.684691,12
5.3365211,19
6.0289731,12
6.0012722,12
4.251348,7
5.2122149,11
4.2107019,18
5.3548608,13
5.986887,12
6.512002,20
5.6514359,9
5.9524941,10
6.0368152,13
6.0922232,9
6.047781,12
6.1683631,12
5.5959258,12
5.6648951,18
5.6172261,5
5.6213059,12
5.7047439,12
6.999651,16
5.4418349,12
6.1369171,16
5.6353469,12
6.1553888,16
5.8095002,9
5.6648951,12
7.2740002,20
5.308363,10
5.4323692,10
5.1169949,11
4.9074092,1
6.2147999,19
6.2683311,18
5.1945581,4
5.193512,7
6.1135311,17
4.9031358,6
5.2595968,9
5.729413,11
5.7601752,16
5.498507,12
6.047781,12
6.0012722,12
6.204752,16
5.8745532,16
5.0769749,12
5.2187948,9
5.883697,12
6.283165,19
5.9012141,13
6.1347742,20
6.1533461,20
5.729413,15
5.9825311,18
6.0012722,13
4.9814248,10
5.4418349,11
6.1755872,12
5.729413,12
6.045506,12
6.0922232,17
6.1278238,9
6.6847372,19
6.047781,15
5.9524941,12
6.032537,16
7.2740002,16
4.0567889,8
5.9688549,12
5.790019,12
5.4526048,13
5.4418349,12
6.802506,16
6.2000799,16
5.729413,14
6.1347742,13
6.407464,14
5.3411369,9
5.729413,12
5.8471608,12
6.1755872,19
5.547616,7
6.2147999,14
6.2917538,15
6.4812531,16
5.2988172,12
5.8286629,12
5.2595968,12
5.8471608,7
5.8471608,12
6.9486771,12
6.1221981,12
5.5959258,12
5.8745532,14
5.6920471,16
6.5048351,18
3.1429911,6
6.6202011,12
6.1755872,12
6.512002,17
6.1858659,12
6.512002,20
5.4418349,16
5.9111609,16
6.3162808,17
6.326046,16
7.2740002,16
6.8872399,12
6.2147999,13
7.2050781,16
5.8718472,18
6.131444,14
5.3548608,12
6.9078512,16
6.4002891,17
6.3346109,14
6.403532,14
6.561058,18
6.3604388,10
6.4531708,20
7.2740002,16
6.5401688,18
6.3578758,14
6.3818541,14
7.0509391,12
6.827817,16
5.4418349,15
6.214416,12
5.4778299,9
5.5382419,12
5.5408859,10
5.1542921,12
5.605166,13
5.1365328,12
6.1647758,8
5.7841458,12
5.8471608,11
5.8471608,16
5.5218449,12
6.4224038,12
6.9639359,18
6.0012722,10
6.2349758,14
6.1755872,12
5.9636512,5
5.8471608,17
5.4826398,12
5.1859879,15
5.9012141,12
5.5923491,11
5.4418349,12
5.7041988,12
6.3578758,14
5.9012141,12
5.8471608,12
5.9570732,10
4.2107019,15
5.3051691,11
5.9287019,12
5.9012141,12
5.9524941,14
6.1347742,14
4.857595,16
5.8273692,10
6.0922232,12
5.8471608,14
5.8471608,13
3.7495041,8
5.790019,7
5.2167931,13
5.2495508,8
5.790019,14
5.9524941,12
5.790019,12
5.790019,11
6.2888951,16
5.790019,8
5.2992101,12
5.7982178,12
6.1278238,10
5.9524941,12
6.269424,12
7.0902429,12
5.4070859,8
6.402842,16
5.2987981,8
6.3410711,10
6.0107489,12
6.4040222,12
6.3906598,16
4.1477189,16
5.5959258,14
5.7130342,12
6.214808,12
5.9012141,12
6.047781,12
6.2525339,9
5.8471608,15
6.3274221,12
2.961499,12
6.2094021,8
5.9271822,13
6.2338452,18
5.5595722,12
6.0922232,14
6.1230412,12
5.5959258,13
5.7732801,12
5.6648951,12
4.7883248,8
6.3578758,9
5.8471608,12
6.2059169,12
5.597353,8
6.0887399,12
5.5748119,8
5.8057718,10
5.8201399,12
6.363194,12
6.6703272,13
6.8686352,16
5.6648951,8
5.7041159,12
5.9524941,12
6.0229349,16
7.31322,16
6.2558608,12
6.3578758,14
6.3578758,12
5.8115439,15
5.9849529,12
5.8471608,12
5.991715,12
5.8471608,14
6.0182662,12
5.2301831,13
5.8625932,9
4.9551229,7
6.0922232,12
5.384954,12
5.8471608,12
6.7632852,16
6.3437791,12
6.3578758,16
6.1137252,12
7.1760931,19
6.526185,16
5.6648951,12
6.5421119,16
6.7681179,12
6.1347742,16
5.7073021,12
6.1347742,12
6.1347742,16
6.09829,12
5.591701,10
6.0012722,16
6.1347742,13
5.4418349,8
7.5143461,12
5.9524941,12
6.2888951,12
5.5079079,12
6.2923002,17
5.5959258,15
5.991715,14
6.3906598,12
6.4830189,12
6.11585,14
6.3578758,12
5.9297428,12
5.8471608,12
6.2701521,10
6.567565,18
5.9752278,10
7.0919542,9
6.0922232,10
5.7835288,12
5.8471608,15
5.7658868,12
6.2147999,16
6.0922232,11
6.2147999,13
6.2258902,12
5.7748618,8
6.2888951,12
6.2813678,12
6.6202822,20
6.159461,12
6.047781,12
7.2740002,16
6.3772941,12
5.6648951,14
6.4224038,16
6.256104,13
6.0154252,9
3.7330289,9
6.6943002,16
5.790019,12
6.512002,14
5.2595968,10
6.236804,12
5.4624181,9
5.4810562,12
6.397346,12
5.729413,10
5.7041988,8
5.2187948,12
6.0098052,16
5.8906341,9
5.790019,7
6.2888951,8
5.9524941,8
6.7632852,16
7.2740002,16
6.4961662,14
6.2432332,12
5.5720811,12
6.6244612,17
6.3614392,18
5.0365782,16
6.3410711,10
6.047781,18
5.9012141,10
5.4418349,15
6.132689,9
6.2187991,12
5.8943501,12
6.2338452,18
5.9012141,12
6.4458718,13
6.720614,18
6.1347742,12
8.9229918,10
5.8909001,8
5.8955898,10
5.5742722,12
5.5501871,12
6.047781,8
6.5757728,17
6.535634,10
5.8074069,8
7.2740002,16
6.598803,16
6.512002,12
3.5470719,14
6.3578758,15
5.7601752,13
5.8471608,13
5.9012141,12
5.9524941,12
6.7747731,13
6.289609,14
6.1755872,14
5.8588262,17
5.4826398,12
6.4323521,12
6.1430712,12
6.3809371,12
6.1755872,8
6.6361341,13
6.2796221,12
6.3079929,16
6.060874,12
6.346817,12
6.1914582,10
6.2999029,16
6.2888951,11
5.9757161,12
6.9639359,20
5.940434,8
5.5218449,11
5.871305,12
6.5645881,18
6.1553888,12
6.0012722,12
6.4531708,12
6.2066169,11
6.0922232,15
6.407927,12
6.155797,8
6.3349519,12
6.2888951,12
6.0702491,8
6.9639359,14
6.5721478,12
6.0012722,14
6.5401688,14
6.434824,12
6.28584,12
6.0640178,12
6.2387381,12
6.1347742,10
5.9570732,10
6.2147999,12
6.6962032,12
6.2300649,12
6.5512228,12
6.081315,12
6.3187952,16
5.4418349,11
6.2147999,12
6.2090158,14
6.7632852,15
6.2082419,14
5.724318,12
6.3578758,12
6.5148549,14
6.210948,16
6.2888951,15
5.7601752,11
6.926898,14
5.7046151,13
6.2774019,12
6.953886,13
6.353199,12
5.8582902,8
6.4489198,6
6.2525339,9
6.1755872,16
6.096128,11
5.9524941,10
6.2708788,16
6.2580729,13
6.4088769,12
6.526185,12
6.4379182,12
5.8471608,12
6.0922232,7
6.4531708,9
5.9012141,12
6.3578758,12
7.4875741,20
6.4830189,17
5.6976738,12
6.0922232,16
5.9012141,12
7.2740002,20
7.2740002,16
6.097075,12
6.512002,13
6.6702061,17
7.2740002,16
6.9621158,16
6.806766,16
6.549293,15
6.6455159,16
6.0666881,19
6.2888951,15
7.0509391,20
6.827817,14
6.2874651,16
6.1095252,12
6.4531708,16
5.5959258,14
6.6702061,14
6.3153229,10
6.0012722,14
5.5378642,13
6.512002,16
5.8471608,12
6.5777311,10
6.0671992,12
5.8985791,12
5.790019,9
5.684691,12
6.2888951,12
6.9639359,12
6.3578758,12
6.4882989,19
5.790019,12
6.2148581,18
6.047781,12
5.8471608,16
4.9173102,12
6.0012722,12
5.0365782,9
6.512002,17
6.2888951,18
5.4418349,10
5.7185278,8
6.1755872,18
5.849442,12
5.8863821,12
5.4814401,11
5.8826261,12
5.5959258,12
5.1542921,12
5.4624462,20
5.8853021,6
5.5218449,12
6.1217761,16
6.0834908,12
3.365304,14
5.4292612,8
6.3588891,17
6.7255592,16
6.6455159,12
7.2740002,15
6.3578758,12
6.1347742,12
5.7098541,12
5.902463,12
5.740675,18
5.9271822,12
6.4465818,14
5.9524941,12
5.790019,12
5.9917049,10
6.0012722,8
5.937891,12
6.0340538,18
6.214808,12
6.345468,18
5.8356881,17
5.5218449,8
5.4418349,8
5.537107,9
5.8471608,12
4.4245138,12
6.1755872,12
5.8246951,7
5.5218449,8
5.5959258,12
5.729413,12
6.2147999,12
6.4224038,12
5.8471608,12
6.1278238,12
6.0012722,12
5.5219612,9
5.6759801,10
5.5536299,15
5.426651,12
6.0012722,10
5.9524941,12
6.1072049,8
6.1855359,7
6.2806482,13
6.4531708,12
5.2987981,12
6.3578758,16
6.3578758,12
6.1755872,12
6.1347742,17
5.9917769,13
6.0535898,12
6.5401688,17
5.849442,12
5.7187338,12
6.1347742,18
5.8604031,9
4.749104,15
3.9285519,8
5.6005239,10
5.8863821,12
6.1553888,13
5.5959258,9
5.3548608,7
6.7408152,16
5.0477171,11
5.5063472,12
5.9012141,13
5.991715,20
6.0012722,20
6.8686352,16
5.0112758,8
5.8218498,12
3.596689,15
6.2147999,12
5.4608121,3
5.1366148,6
5.3548608,11
5.4781361,12
5.4418349,8
5.9524941,7
7.2740002,14
5.3411369,9
5.4826398,12
5.5219612,8
6.3906598,12
6.3239799,12
6.7025981,16
5.7805648,12
6.1675568,12
5.729413,6
6.0012722,19
5.9524941,17
5.2989421,7
6.6954899,12
4.9031358,5
4.8198161,4
5.9524941,7
5.724318,2
6.0734282,11
5.913763,6
6.0523829,8
5.7050638,8
3.2259929,8
5.6011758,0
4.0098548,5
5.8355031,16
5.9524941,5
4.7701859,12
5.0365782,2
5.0563679,6
5.9012141,18
5.6648951,8
7.6015272,10
6.047781,12
4.749104,6
5.367866,7
5.729413,16
6.0206032,7
5.9524941,9
6.5942292,9
5.5959258,12
4.3851471,12
6.047781,17
6.1029091,12
6.1755872,13
5.9524941,12
6.2880912,12
6.3239799,14
6.3578758,16
6.603363,12
5.5218449,12
6.0012722,12
5.6454468,10
5.6843128,9
6.6943002,11
5.3728719,13
1.395864,8
6.2151079,9
5.8471608,15
5.5959258,13
5.4826398,16
5.955987,14
5.0365782,11
5.466517,11
5.7130342,20
5.8471608,11
5.6172261,10
5.1542921,17
6.6202402,0
7.2740002,5
6.1347742,14
4.424098,17
5.1542921,14
5.9012141,12
5.684691,14
5.774611,16
4.5669489,18
5.7412138,12
6.183157,16
5.2455049,8
5.3045478,14
5.5218611,12
5.6648951,4
5.4418349,10
5.8443799,14
5.3992929,16
5.9186869,12
5.2595968,12
6.4224038,16
6.0012722,8
6.3593822,14
5.9173942,4
5.6648951,15
6.3578758,13
4.8887572,12
3.5470719,12
5.5959258,12
6.2991972,12
5.7041159,12
5.790019,13
5.6392441,12
6.2147999,12
5.807796,17
6.032537,16
5.8292398,10
5.2989421,12
6.3737459,16
4.9130788,5
5.8582902,12
6.4379182,16
4.097672,8
6.014215,12
5.9524941,12
6.1553888,10
6.6455159,12
4.1807771,13
5.5676842,9
6.3578758,12
5.8745532,12
6.047781,12
6.512002,16
6.0702491,8
6.4531708,12
6.1116409,10
5.849442,15
6.1077509,12
5.0365782,12
6.5602422,12
5.9922619,12
5.4418349,12
3.6521561,15
5.3940821,13
5.6648951,16
6.2888951,12
5.6648951,8
6.8884349,19
6.6548319,9
3.7524409,8
4.9031358,8
6.0012722,6
3.8748,8
5.9524941,12
6.1081791,17
5.942987,12
5.9389048,12
6.2148709,18
4.4814801,9
5.9524941,8
6.024797,15
5.5218449,12
6.2147999,17
5.775208,14
5.6648951,7
6.1347742,12
5.8218498,12
5.7817521,12
6.047781,12
5.4558959,10
6.1347742,14
5.5073619,12
5.2988172,8
6.33427,14
6.0140729,8
6.1755872,16
5.5218449,14
5.0134091,12
5.8086619,12
5.6240869,10
6.0718918,12
6.2148252,8
7.2740002,20
4.8073258,20
6.3906598,14
6.2147999,12
6.1820378,12
5.704103,12
5.7882528,12
6.6202011,12
6.3964491,14
5.9606371,15
6.0922232,12
5.9012141,14
6.7798128,18
6.3578758,19
6.8686352,16
6.5512228,12
5.8471608,12
5.9524941,12
6.2815661,10
6.214808,18
6.512002,19
6.7632852,16
6.584693,20
6.3986912,17
6.6455159,18
6.1755872,10
6.2888951,12
6.6492591,18
6.0922232,17
5.4041781,12
5.4826398,9
5.9917049,12
6.6202011,16
6.2239871,14
5.5558619,13
5.5231261,12
6.259912,18
6.4076872,10
6.2280879,20
5.9524941,14
5.8471608,12
6.7632852,16
6.7632852,16
6.0834908,12
5.790019,11
6.1516471,12
6.6455159,12
6.0012722,8
6.3906598,12
6.567565,16
4.0194969,10
5.790019,12
4.964489,12
7.2740002,12
6.0922232,9
6.1347742,12
5.8471608,12
5.4418349,12
6.2425008,8
6.82406,16
6.5742979,16
6.2708788,20
4.4963312,8
6.9456811,12
6.2358699,12
6.3170609,12
5.4774642,12
5.799396,12
6.2147999,13
5.9524941,10
5.8745532,12
6.5450058,18
5.9012141,9
3.657131,12
6.047781,16
5.8799419,10
6.1086059,12
6.2147999,19
5.8031039,12
5.2595968,12
6.3580418,8
5.9927139,12
6.4224038,9
6.1553888,12
5.9017401,5
5.9524941,8
6.1755872,12
6.0546741,14
4.4253459,12
6.4224038,8
6.1347742,12
6.4224038,12
6.0922232,17
5.849442,12
6.4830189,12
6.2147999,12
6.2888951,12
5.9960208,12
5.2595968,9
6.1755872,8
6.0746832,13
6.5345988,12
6.4878359,12
6.3325758,9
6.2147999,12
5.8938198,20
6.3433981,12
5.790019,12
5.2212558,10
6.434824,20
6.3410711,12
6.6843882,1
5.2595968,12
5.6648951,16
5.7041159,14
6.512002,12
6.2525339,17
6.328115,12
6.3239799,8
6.261014,12
6.0843682,12
5.8471608,12
5.7583761,13
5.8471608,14
5.9194622,20
6.1795788,14
5.2595968,10
5.9524941,12
6.1553888,15
5.6206102,8
5.9524941,12
5.5218449,18
6.0755668,12
6.6455159,17
5.9271822,12
5.8471608,12
6.1347742,18
5.729413,10
6.2525339,18
6.328115,16
5.3548608,8
5.9524941,13
5.3548608,5
6.047327,10
6.3697791,8
5.6648951,12
4.8741689,12
5.729413,12
5.6648951,10
6.6202011,16
5.6925011,12
6.0012722,12
5.8103919,9
5.6648951,12
5.8471608,12
5.9624419,12
5.4418349,12
6.4004951,12
6.1755872,12
5.729413,12
6.1574268,16
5.5959258,10
6.6036568,20
6.5607858,20
6.512002,12
5.674087,12
5.2595968,9
4.5171189,9
6.1964898,12
5.790019,10
5.7601752,16
6.0682678,12
6.4224038,9
6.1145749,12
6.5401688,17
6.2385201,12
5.9796162,15
6.567565,17
6.0113182,12
6.2525339,12
5.7041159,10
6.0922232,12
6.047781,12
6.1933188,12
5.896018,11
5.1739869,9
5.790019,8
5.3427248,10
7.3540421,14
5.5199599,10
5.9524941,12
7.0699229,16
6.0922232,8
5.5742722,20
5.9373841,14
5.7715712,12
6.5054102,13
6.8809571,3
6.3483181,12
5.8895702,8
5.6044579,11
5.4418349,12
5.2987981,7
6.6202068,9
5.9012141,10
5.8836708,9
6.2147999,9
5.502058,14
5.7783399,12
5.8421502,9
6.2525339,15
5.9524941,12
5.7577481,12
6.6943002,18
6.8686352,16
5.9524941,12
5.7104912,16
6.7852621,14
6.2239871,18
5.8980522,10
6.1926379,12
5.8560081,12
6.6334529,12
5.2989421,5
5.2715192,8
6.131444,7
5.5959258,12
6.2152328,11
5.0114479,11
6.2147999,9
5.6480942,12
6.3100929,15
5.9911742,3
5.2595968,11
5.5644369,12
5.2793889,10
5.6514769,12
4.859365,12
5.5218449,10
5.9524941,12
5.4858341,9
5.8985791,14
5.5742722,12
5.8471608,18
5.9544911,10
5.926156,12
5.7041159,8
6.0671339,9
5.9524941,9
6.2525339,18
6.3170609,20
5.5048232,11
5.6702261,8
6.1347742,12
4.0073328,12
6.2888951,12
4.749104,11
6.1516471,12
6.1023679,10
6.0149841,9
5.8382349,18
6.214808,12
6.058629,8
6.386692,9
5.4418349,12
5.8471608,13
6.0922232,4
5.6648951,11
6.2708788,12
5.6648951,11
5.6648951,13
6.2147999,12
6.2909522,13
5.8700619,5
6.125308,10
6.0883031,16
5.8404741,12
5.5218449,8
5.8011298,12
5.9524941,12
5.1768012,12
5.8471608,20
5.6213059,8
5.3302999,6
5.729413,10
5.2187948,3
5.97718,9
5.8094368,8
5.8471608,8
5.7041159,8
6.3578758,20
6.3174081,20
7.31322,12
3.1429911,14
5.2595968,11
6.2525339,12
6.0350032,8
5.98737,14
6.39709,11
5.1542921,9
5.790019,16
5.5838718,14
5.6648951,12
6.1755872,15
5.040194,5
5.729413,11
5.729413,12
5.9191632,12
5.4172111,12
5.9544911,12
6.512002,17
5.8471608,14
5.5595722,14
5.724318,12
5.6950908,12
5.9277592,12
5.5218449,12
5.5987778,12
6.0012722,12
6.3578758,15
5.729413,18
9.1415262,20
6.1073232,12
5.3548608,9
6.5729551,13
6.047781,20
5.7385058,12
5.790019,8
6.3239799,11
5.729413,8
6.1525278,20
6.047781,16
6.5079951,16
6.2888951,10
5.790019,12
5.7587271,9
6.2592769,18
6.3495088,16
5.2768941,13
5.7041159,10
4.9031358,12
4.6114011,10
6.2635808,14
5.7193661,12
5.9524941,12
5.3555212,12
5.4418349,12
6.0922232,13
5.7492089,12
6.1950049,9
5.7461419,13
6.4531708,14
6.5632091,12
6.2147999,9
6.3239799,16
6.5562749,19
6.0922232,12
6.8686352,14
5.9633222,12
6.0657959,16
5.6351471,11
5.0257378,14
5.6648951,12
6.0666881,10
6.3906598,12
6.551218,16
6.2147999,12
6.1755872,17
6.3770208,18
6.2888951,12
5.4826398,14
6.764174,18
6.3239799,13
5.4418349,11
6.036747,12
5.97718,12
6.3483481,16
4.6639829,14
7.1760931,16
6.2147999,12
5.729413,12
6.9455881,16
6.4750471,16
6.0922232,12
6.5401688,18
6.5024462,12
7.2740002,19
6.7632852,20
6.5433121,17
7.0669761,19
6.4531708,20
6.2995501,12
5.9524941,12
7.0674672,18
5.9373841,12
6.0238161,12
5.2114811,12
5.961947,11
5.6729798,13
5.6018882,13
5.9524941,15
5.6750398,10
5.5595722,14
5.9919639,8
6.5375538,20
5.4207902,13
5.790019,14
7.2740002,19
6.7460279,12
6.6455159,16
6.0693598,16
6.2148581,18
6.3970962,13
6.1755872,19
6.3578758,16
5.6279812,12
3.244087,12
6.7632852,16
5.7876639,11
6.4830189,17
6.9639359,20
6.3545871,12
6.3578758,12
6.4531708,12
6.1347742,12
6.3562078,15
5.9271822,16
6.2708788,13
6.6455159,16
5.4041781,12
4.9243808,20
4.7499361,14
5.3548608,14
6.2525339,10
6.2525339,16
6.1347742,12
6.3578758,16
6.2147999,12
6.047781,10
6.6943002,16
5.978642,14
6.512002,15
6.8686352,20
6.5260558,18
5.5506148,12
6.5401688,12
5.729413,16
6.25068,12
6.548192,20
6.8884349,16
7.2740002,14
6.4531708,14
5.3548608,12
6.2888951,16
5.8582902,14
5.8471608,12
6.3751359,12
5.8471608,14
6.0922232,12
6.3718252,17
6.4155059,14
5.389832,14
5.8863821,12
6.0395679,14
6.5942292,13
6.0702491,16
5.8144178,11
6.4224038,16
6.4785981,20
6.7408152,19
6.2147999,19
6.2888951,12
6.1755872,12
5.8745532,8
6.070693,12
4.6401291,12
6.4379048,19
6.2376108,12
6.0012722,12
6.5942292,19
5.9246159,12
6.084806,12
6.1755872,12
5.9524941,12
6.1347742,12
5.8471608,13
6.9078512,16
5.9700408,9
4.3440552,16
5.704103,12
6.39709,18
6.1095252,17
6.160274,12
7.2740002,17
5.9272041,16
6.1072049,10
5.6648951,10
6.848434,12
7.2740002,19
6.0012722,13
6.6202011,12
7.2740002,12
5.874012,9
6.0012722,12
5.6648951,12
6.0922232,12
6.4380369,18
6.276515,13
5.8471608,12
6.0922232,17
6.5444021,10
6.26509,9
6.3138881,17
5.38062,12
3.429635,12
5.790019,12
6.5512228,12
5.7054482,13
6.9078512,12
5.4624462,8
6.0045991,12
5.729413,16
6.7809048,18
5.8799419,12
6.6309118,14
6.0238161,8
6.214416,9
5.8691339,12
6.6716681,13
6.1755872,8
6.1755872,12
5.8863821,12
5.7496152,7
5.7817521,12
5.1431241,12
5.8189979,12
7.2740002,20
6.1795788,15
6.4806638,17
6.0012722,11
3.6521561,11
6.1755872,14
5.668222,12
5.7601752,11
6.5942292,12
6.3578758,20
6.0922232,12
6.0581789,12
5.6976738,12
6.3578758,8
6.2443538,12
6.2147999,14
5.3102651,12
5.9524941,16
6.172266,7
5.1408758,8
5.87779,12
6.512002,14
5.0112758,9
6.2650452,9
5.9524941,9
6.0012722,12
5.8954091,12
5.7312851,11
6.3239799,12
6.2525339,12
6.2547531,16
6.5523162,19
5.991715,11
5.7842102,12
5.9524941,12
5.729413,12
6.6439199,11
6.512002,16
6.1347742,14
6.2127309,18
5.9272041,12
6.047781,12
5.7193661,9
5.9697628,8
5.6759691,2
6.1077509,16
4.9298978,17
6.0012722,13
5.814991,12
6.512002,12
6.2708788,12
6.0164008,12
5.8863821,11
6.2147999,12
6.5979061,19
6.8433828,16
6.2888951,14
4.897409,12
6.047781,12
6.3578758,18
5.278327,12
7.1309991,16
4.1212239,14
5.729413,12
6.4616241,12
5.9012141,16
7.3540421,17
5.596283,12
6.8443441,16
7.2740002,12
6.7537241,13
6.6242952,16
6.7061329,18
6.8686352,14
6.4830189,12
5.9524941,10
6.1347742,19
5.8863821,11
5.6310048,12
5.5959258,12
5.9322958,12
5.1431241,12
5.9524941,12
6.2525339,12
4.6700211,11
5.834867,12
6.4224038,12
5.9012141,15
5.7847118,12
5.3443351,12
6.1458702,9
6.4531708,20
5.5959258,12
5.9012141,12
5.058815,15
7.2740002,20
5.0151119,12
5.9524941,16
6.3129439,9
5.0365782,13
5.7041159,12
6.2849588,12
5.8622098,10
6.5942292,7
5.2595968,12
6.2338452,14
6.2147999,14
5.9524941,13
6.163578,19
6.2888951,19
6.096128,10
6.6455159,16
6.047327,12
6.1347742,10
6.2643142,20
6.2867498,10
3.7472391,9
4.9853172,10
5.9012141,14
6.374402,12
6.0012722,14
6.047781,12
5.5063472,14
5.193512,12
6.1755872,12
6.4446511,16
3.1836469,16
5.8471608,14
5.4531822,9
5.1908178,9
5.9271822,14
5.596283,10
5.7450042,9
3.9153509,7
5.3548608,8
5.1000361,8
6.0527682,12
5.120409,12
6.2147999,12
5.5980659,14
7.0798688,15
4.8293128,12
5.8269639,16
6.907855,13
6.8686352,12
5.6172261,9
5.4418349,8
5.5959258,16
5.4418349,12
5.1542921,12
5.5959258,12
5.3753839,12
5.5264478,12
6.2070799,8
3.0831439,12
5.790019,8
5.5218449,12
5.729413,12
5.5684352,12
5.3008142,7
5.1059451,12
6.1755872,16
4.8443379,3
6.097075,12
5.5032191,11
4.9031358,5
6.1072049,18
6.2525339,10
6.047781,12
4.5669489,7
4.9173102,12
5.2417469,8
6.1525111,9
4.8309188,16
5.2625909,11
6.047781,12
5.3799858,8
